host_response_rate,host_acceptance_rate,host_total_listings_count,neighbourhood,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,weighted_rating_score,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_is_superhost_t,host_identity_verified_t,property_type_Bed & Breakfast,property_type_Boat,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Dorm,property_type_House,property_type_Loft,property_type_Other,property_type_Tent,property_type_Townhouse,property_type_Treehouse,property_type_Yurt,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_moderate,cancellation_policy_strict
99.0,100.0,7.0,57,4,1.0,1.0,2.0,200.0,61.71090387374462,92,85.0,7820.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,10.0,10,2,2.0,1.0,2.0,250.0,39.0,7,83.0,581.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,2,4,2.0,3.0,2.0,350.0,95.0,1,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,59,2,1.0,1.0,1.0,250.0,50.0,72,97.0,6984.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,99.96715927750411,1.0,44,5,2.5,2.0,3.0,200.0,100.0,7,97.0,679.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,20,3,1.0,1.0,1.0,287.61039657020365,61.71090387374462,5,96.0,480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80.0,100.0,3.0,10,2,1.0,1.0,1.0,287.61039657020365,12.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,20,2,1.5,1.0,1.0,150.0,61.71090387374462,150,98.0,14700.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,44,4,2.0,2.0,2.0,287.61039657020365,100.0,1,100.0,100.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,71,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,56,95.0,5320.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
92.0,100.0,3.0,4,5,1.0,1.0,2.0,287.61039657020365,10.0,28,83.0,2324.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,69,2,1.0,0.0,1.0,287.61039657020365,50.0,1,80.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,4,3,1.0,1.0,1.0,100.0,45.0,12,90.0,1080.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,10,2,2.0,1.0,1.0,287.61039657020365,30.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
92.0,100.0,163.0,12,2,1.0,0.0,1.0,287.61039657020365,64.0,2,90.0,180.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,20,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,40,96.0,3840.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
99.0,100.0,169.0,4,4,1.0,1.0,2.0,287.61039657020365,99.0,6,97.0,582.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,7,6,2.0,3.0,4.0,287.61039657020365,200.0,2,98.0,196.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
99.0,100.0,17.0,10,1,1.0,0.0,1.0,95.0,25.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90.0,100.0,1.0,19,1,0.5,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
88.0,100.0,2.0,3,8,2.0,2.0,4.0,150.0,85.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,12,3,1.0,1.0,1.0,150.0,60.0,80,98.0,7840.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
86.0,100.0,1.0,44,4,1.0,2.0,3.0,600.0,60.0,6,100.0,600.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,77,1,1.0,1.0,1.0,287.61039657020365,35.0,20,88.0,1760.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
80.0,100.0,1.0,10,3,1.0,1.0,2.0,287.61039657020365,25.0,5,100.0,500.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,20,4,1.0,1.0,2.0,287.61039657020365,25.0,2,80.0,160.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,44,2,1.0,1.0,2.0,287.61039657020365,19.0,17,89.0,1513.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
98.0,100.0,6.0,40,4,1.0,1.0,1.0,100.0,40.0,12,97.0,1164.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
86.0,100.0,5.0,10,8,2.0,2.0,3.0,800.0,150.0,2,100.0,200.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,22,2,1.0,1.0,1.0,500.0,61.71090387374462,16,98.0,1568.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
67.0,100.0,2.0,60,2,1.0,1.0,1.0,287.61039657020365,20.0,4,100.0,400.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,3,1,1.0,0.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,10,8,2.0,3.0,5.0,300.0,95.0,25,99.0,2475.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83.0,100.0,1.0,45,8,3.5,5.0,4.0,287.61039657020365,150.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,37,2,1.0,0.0,1.0,250.0,30.0,7,100.0,700.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,30,100.0,3000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,2.0,59,4,1.0,1.0,2.0,287.61039657020365,20.0,7,100.0,700.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,3,3,1.0,1.0,2.0,100.0,45.0,44,98.0,4312.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,33,1,2.0,1.0,1.0,287.61039657020365,10.0,19,94.0,1786.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
100.0,100.0,2.0,33,2,1.0,1.0,1.0,287.61039657020365,25.0,53,95.0,5035.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,4.0,19,4,1.0,1.0,1.0,100.0,65.0,21,98.0,2058.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,44,2,1.0,1.0,1.0,100.0,20.0,1,80.0,80.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
100.0,100.0,1.0,10,4,1.0,2.0,2.0,150.0,40.0,0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,57,2,1.5,0.0,1.0,150.0,15.0,11,91.0,1001.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,59,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,40,89.0,3560.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
75.0,100.0,1.0,49,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,137,97.0,13289.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,5.0,60,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,13,92.0,1196.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,76,2,1.0,1.0,1.0,287.61039657020365,25.0,17,99.0,1683.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,10,4,1.0,1.0,4.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100.0,100.0,1.0,10,4,1.5,1.0,2.0,287.61039657020365,10.0,3,100.0,300.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,3.0,10,2,1.0,1.0,1.0,287.61039657020365,20.0,14,94.0,1316.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,80,2,1.0,1.0,1.0,287.61039657020365,75.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,100.0,1.0,37,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,1,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90.0,100.0,1.0,71,4,1.0,2.0,2.0,300.0,90.0,9,100.0,900.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
90.0,100.0,1.0,18,6,2.5,3.0,3.0,300.0,55.0,6,100.0,600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,4.0,3,4,1.0,2.0,2.0,287.61039657020365,60.0,13,92.0,1196.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,99.96715927750411,2.0,71,6,2.5,2.0,3.0,287.61039657020365,100.0,26,95.0,2470.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,52,2,1.0,1.0,1.0,287.61039657020365,25.0,3,100.0,300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,59,6,2.5,3.0,2.0,287.61039657020365,125.0,6,100.0,600.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,46,6,1.0,2.0,2.0,250.0,80.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.0,100.0,36.0,4,4,1.0,1.0,1.0,287.61039657020365,143.0,3,87.0,261.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,10,3,1.0,1.0,1.0,287.61039657020365,10.0,1,100.0,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,25,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,10,4,1.0,1.0,2.0,500.0,100.0,3,100.0,300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,20,12,3.0,4.0,6.0,200.0,75.0,3,100.0,300.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,44,6,1.5,3.0,4.0,287.61039657020365,60.0,2,100.0,200.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,72,3,1.0,2.0,2.0,287.61039657020365,50.0,5,100.0,500.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,18.0,71,1,3.5,1.0,1.0,287.61039657020365,61.71090387374462,18,94.0,1692.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
88.0,100.0,4.0,47,2,1.5,1.0,2.0,287.61039657020365,10.0,9,100.0,900.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,59,6,2.0,3.0,3.0,1000.0,110.0,4,95.0,380.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
96.0,100.0,6.0,19,2,1.0,1.0,1.0,300.0,30.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
88.0,100.0,36.0,10,8,2.0,3.0,5.0,287.61039657020365,264.0,1,80.0,80.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80.0,100.0,2.0,10,2,1.0,0.0,1.0,100.0,40.0,37,98.0,3626.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,99.96715927750411,1.0,60,2,1.0,1.0,1.0,287.61039657020365,25.0,16,99.0,1584.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,3.0,25,4,1.0,2.0,2.0,100.0,75.0,14,99.0,1386.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,10,2,1.0,1.0,1.0,287.61039657020365,50.0,18,99.0,1782.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
100.0,99.96715927750411,1.0,47,5,1.5,2.0,3.0,150.0,50.0,8,95.0,760.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,100.0,1.0,27,2,1.0,1.0,1.0,250.0,61.71090387374462,42,97.0,4074.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,20,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,1.0,51,6,2.5,2.0,3.0,500.0,100.0,17,92.0,1564.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,26,94.0,2444.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,4.0,71,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,67,2,1.0,1.0,1.0,287.61039657020365,10.0,3,87.0,261.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,50.0,3,100.0,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70.0,100.0,1.0,59,3,1.0,1.0,2.0,287.61039657020365,61.71090387374462,20,92.0,1840.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.0,100.0,7.0,3,8,2.0,3.0,3.0,400.0,80.0,29,87.0,2523.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40.0,100.0,1.0,10,6,2.0,3.0,4.0,287.61039657020365,75.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,10,2,1.0,0.0,1.0,95.0,20.0,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.88679817905918,99.96715927750411,1.0,37,2,1.5,1.0,1.0,287.61039657020365,61.71090387374462,1,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,53,4,1.0,2.0,2.0,287.61039657020365,45.0,4,95.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,55,4,2.0,2.0,2.0,287.61039657020365,100.0,2,100.0,200.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,25,6,1.5,2.0,3.0,287.61039657020365,35.0,12,80.0,960.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,4,2,1.0,1.0,1.0,287.61039657020365,10.0,5,84.0,420.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,61,2,1.0,1.0,1.0,250.0,61.71090387374462,8,98.0,784.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,10,3,1.0,1.0,1.0,150.0,61.71090387374462,37,94.0,3478.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,15.0,17,98.0,1666.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,10,8,2.5,2.0,3.0,287.61039657020365,100.0,30,99.0,2970.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,39,3,1.0,1.0,2.0,150.0,25.0,29,96.0,2784.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,1.0,47,2,1.0,1.0,1.0,200.0,40.0,37,98.0,3626.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,13.0,79,12,3.5,5.0,7.0,500.0,250.0,2,90.0,180.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,62,2,1.0,1.0,1.0,100.0,15.0,37,98.0,3626.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100.0,100.0,2.0,20,4,1.0,2.0,2.0,300.0,60.0,20,94.0,1880.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,3,2,1.0,1.0,1.0,287.61039657020365,20.0,31,95.0,2945.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,69,2,1.5,1.0,1.0,2000.0,100.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1.0,11,6,2.5,3.0,3.0,287.61039657020365,50.0,1,100.0,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
100.0,100.0,1.0,44,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,56,96.0,5376.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,15,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100.0,100.0,10.0,10,2,2.0,1.0,1.0,250.0,39.0,14,95.0,1330.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.0,100.0,5.0,10,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,36,89.0,3204.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,2.0,74,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,20,95.0,1900.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,100.0,1.0,3,2,1.0,1.0,1.0,287.61039657020365,61.71090387374462,155,96.0,14880.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,100.0,37.0,10,1,0.5,1.0,1.0,350.0,35.0,10,90.0,900.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
100.0,100.0,2.0,13,2,1.0,1.0,1.0,100.0,10.0,44,100.0,4400.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
100.0,100.0,2.0,10,6,1.5,2.0,3.0,300.0,95.0,5,96.0,480.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
98.0,100.0,21.0,73,2,1.0,1.0,1.0,500.0,10.0,23,94.0,2162.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,76,2,1.0,1.0,2.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100.0,99.96715927750411,1.0,3,5,3.0,2.0,2.0,600.0,120.0,15,96.0,1440.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,2.0,48,2,1.0,0.0,1.0,150.0,35.0,29,96.0,2784.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,37,2,1.0,1.0,1.0,287.61039657020365,80.0,13,97.0,1261.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100.0,100.0,1.0,38,4,1.0,2.0,3.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,2.0,10,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,6,97.0,582.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100.0,100.0,2.0,46,6,1.0,2.0,3.0,500.0,125.0,2,100.0,200.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
94.88679817905918,99.96715927750411,1.0,4,3,1.0,1.0,1.0,250.0,69.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
94.88679817905918,99.96715927750411,1.0,10,1,1.0,1.0,1.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
100.0,100.0,48.0,12,5,1.0,2.0,2.0,300.0,110.0,26,98.0,2548.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
78.0,100.0,1.0,20,4,1.0,1.0,2.0,287.61039657020365,61.71090387374462,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
